date,datetime,cash_type,card,money,coffee_name
2024-07-06,2024-07-06 17:17:01.046,card,ANON-0000-0000-0009,32.18,Caramel Dream
2023-07-06,2023-07-06 19:09:46.107,card,ANON-0000-0000-0012,30.23,Caramel Dream
2024-07-06,2024-07-06 19:10:39.580,card,ANON-0000-0000-0012,25.69,Special Brew 5
2025-07-07,2025-07-07 09:04:20.169,card,ANON-0000-0000-0303,29.89,Velvet Cloud
2023-07-07,2023-07-07 09:14:29.225,card,ANON-0000-0000-0353,26.95,Special Brew 4
2025-07-07,2025-07-07 09:15:36.815,card,ANON-0000-0000-0353,29.57,Special Brew 5
2023-07-07,2023-07-07 09:28:48.876,card,ANON-0000-0000-0354,31.57,Velvet Cloud
2024-07-07,2024-07-07 09:29:56.189,card,ANON-0000-0000-0354,30.29,Velvet Cloud
2024-07-07,2024-07-07 14:56:30.193,card,ANON-0000-0000-0355,29.87,Choco Bliss
2024-07-07,2024-07-07 14:57:47.411,card,ANON-0000-0000-0355,30.56,Special Brew 6
2023-07-07,2023-07-07 17:07:50.284,card,ANON-0000-0000-0356,32.74,Caramel Dream
2024-07-07,2024-07-07 19:33:27.187,card,ANON-0000-0000-0357,35.0,Velvet Cloud
2023-07-07,2023-07-07 20:01:31.653,card,ANON-0000-0000-0358,29.85,Choco Bliss
2024-07-07,2024-07-07 22:33:36.255,card,ANON-0000-0000-0359,27.88,Special Brew 10
2024-07-08,2024-07-08 07:33:07.724,card,ANON-0000-0000-0360,31.06,Caramel Dream
2023-07-08,2023-07-08 12:02:50.421,card,ANON-0000-0000-0361,24.83,Midnight Roast
2024-07-08,2024-07-08 14:40:24.350,card,ANON-0000-0000-0362,24.1,Midnight Roast
2024-07-08,2024-07-08 19:30:34.976,card,ANON-0000-0000-0363,30.66,Special Brew 2
2023-07-08,2023-07-08 22:14:46.180,card,ANON-0000-0000-0019,30.74,Caramel Dream
2024-07-09,2024-07-09 10:26:52.138,card,ANON-0000-0000-0333,28.24,Special Brew 8
2024-07-09,2024-07-09 10:40:28.767,card,ANON-0000-0000-0276,30.18,Special Brew 6
2025-07-09,2025-07-09 11:21:36.103,card,ANON-0000-0000-0194,29.47,Special Brew 1
2023-07-09,2023-07-09 11:22:49.904,card,ANON-0000-0000-0194,34.51,Velvet Cloud
2023-07-09,2023-07-09 16:42:59.535,card,ANON-0000-0000-0364,26.9,Special Brew 2
2023-07-10,2023-07-10 11:10:41.690,card,ANON-0000-0000-0365,24.68,Midnight Roast
2025-07-10,2025-07-10 12:28:53.659,card,ANON-0000-0000-0366,25.77,Special Brew 4
2024-07-10,2024-07-10 22:13:10.049,card,ANON-0000-0000-0328,35.82,Caramel Dream
2023-07-11,2023-07-11 11:27:27.562,card,ANON-0000-0000-0367,31.18,Choco Bliss
2025-07-11,2025-07-11 16:48:18.709,card,ANON-0000-0000-0368,29.36,Special Brew 6
2024-07-11,2024-07-11 22:22:13.648,card,ANON-0000-0000-0369,32.23,Caramel Dream
2025-07-11,2025-07-11 22:30:58.541,card,ANON-0000-0000-0370,25.89,Midnight Roast
2025-07-12,2025-07-12 08:03:17.492,card,ANON-0000-0000-0371,22.7,Special Brew 4
2024-07-12,2024-07-12 11:48:33.381,card,ANON-0000-0000-0372,30.91,Choco Bliss
2025-07-12,2025-07-12 22:33:25.589,card,ANON-0000-0000-0178,33.87,Choco Bliss
2025-07-12,2025-07-12 22:34:14.307,card,ANON-0000-0000-0177,35.72,Choco Bliss
2025-07-12,2025-07-12 22:35:29.518,card,ANON-0000-0000-0179,35.37,Choco Bliss
2023-07-13,2023-07-13 10:38:10.273,card,ANON-0000-0000-0365,33.4,Caramel Dream
2025-07-13,2025-07-13 11:41:38.089,card,ANON-0000-0000-0365,35.07,Caramel Dream
2025-07-14,2025-07-14 10:54:24.307,card,ANON-0000-0000-0373,23.09,Midnight Roast
2024-07-14,2024-07-14 10:55:30.525,card,ANON-0000-0000-0373,30.38,Special Brew 8
2025-07-14,2025-07-14 10:56:30.251,card,ANON-0000-0000-0373,34.35,Velvet Cloud
2025-07-14,2025-07-14 10:57:54.062,card,ANON-0000-0000-0374,30.79,Caramel Dream
2024-07-14,2024-07-14 11:02:11.798,card,ANON-0000-0000-0375,20.18,Midnight Roast
2023-07-14,2023-07-14 22:31:29.976,card,ANON-0000-0000-0376,30.65,Caramel Dream
2024-07-15,2024-07-15 07:33:05.557,card,ANON-0000-0000-0377,31.56,Velvet Cloud
2023-07-16,2023-07-16 12:23:37.467,card,ANON-0000-0000-0378,26.23,Special Brew 6
2024-07-16,2024-07-16 19:29:25.485,card,ANON-0000-0000-0367,30.92,Choco Bliss
2025-07-17,2025-07-17 13:04:59.744,card,ANON-0000-0000-0379,29.66,Special Brew 4
2025-07-18,2025-07-18 11:10:13.393,card,ANON-0000-0000-0380,26.16,Special Brew 3
2023-07-18,2023-07-18 11:11:23.434,card,ANON-0000-0000-0381,16.01,Urban Kick
2025-07-18,2025-07-18 11:32:59.624,card,ANON-0000-0000-0059,23.46,Midnight Roast
2025-07-18,2025-07-18 11:34:48.437,card,ANON-0000-0000-0059,24.68,Midnight Roast
2024-07-18,2024-07-18 11:35:51.505,card,ANON-0000-0000-0059,22.6,Special Brew 3
2023-07-18,2023-07-18 13:23:33.812,card,ANON-0000-0000-0375,32.3,Caramel Dream
2023-07-18,2023-07-18 18:18:23.378,card,ANON-0000-0000-0382,30.77,Velvet Cloud
2023-07-18,2023-07-18 19:30:50.562,card,ANON-0000-0000-0009,31.4,Caramel Dream
2025-07-18,2025-07-18 21:19:41.814,card,ANON-0000-0000-0383,34.04,Choco Bliss
2025-07-18,2025-07-18 21:21:59.855,card,ANON-0000-0000-0383,31.75,Caramel Dream
2023-07-18,2023-07-18 21:46:18.674,card,ANON-0000-0000-0384,33.72,Caramel Dream
2024-07-19,2024-07-19 11:03:02.341,card,ANON-0000-0000-0375,25.09,Midnight Roast
2025-07-19,2025-07-19 11:16:20.509,card,ANON-0000-0000-0385,28.83,Special Brew 10
2024-07-19,2024-07-19 12:58:37.561,card,ANON-0000-0000-0386,31.84,Caramel Dream
2024-07-19,2024-07-19 12:59:55.383,card,ANON-0000-0000-0386,25.63,Special Brew 3
2025-07-19,2025-07-19 14:09:20.716,card,ANON-0000-0000-0384,32.85,Caramel Dream
2023-07-19,2023-07-19 14:11:22.105,card,ANON-0000-0000-0384,33.41,Special Brew 4
2024-07-19,2024-07-19 16:36:19.272,card,ANON-0000-0000-0384,31.19,Caramel Dream
2024-07-19,2024-07-19 16:37:35.808,card,ANON-0000-0000-0384,30.42,Caramel Dream
2025-07-20,2025-07-20 08:05:44.469,card,ANON-0000-0000-0387,21.9,Midnight Roast
2025-07-20,2025-07-20 08:06:48.685,card,ANON-0000-0000-0387,34.89,Caramel Dream
2023-07-20,2023-07-20 08:07:51.433,card,ANON-0000-0000-0387,22.05,Midnight Roast
2024-07-20,2024-07-20 09:00:53.605,card,ANON-0000-0000-0388,29.94,Caramel Dream
2023-07-20,2023-07-20 09:02:27.848,card,ANON-0000-0000-0389,31.0,Caramel Dream
2024-07-20,2024-07-20 10:39:21.044,card,ANON-0000-0000-0390,25.8,Midnight Roast
2023-07-20,2023-07-20 15:15:09.221,card,ANON-0000-0000-0391,30.21,Caramel Dream
2023-07-21,2023-07-21 10:30:55.818,card,ANON-0000-0000-0367,32.07,Special Brew 1
2023-07-21,2023-07-21 11:39:28.776,card,ANON-0000-0000-0392,31.37,Velvet Cloud
2024-07-21,2024-07-21 13:34:30.849,card,ANON-0000-0000-0393,25.03,Special Brew 2
2024-07-21,2024-07-21 13:42:31.444,card,ANON-0000-0000-0394,30.15,Caramel Dream
2025-07-22,2025-07-22 08:13:23.147,card,ANON-0000-0000-0375,23.13,Midnight Roast
2025-07-22,2025-07-22 08:40:49.554,card,ANON-0000-0000-0395,25.93,Midnight Roast
2025-07-22,2025-07-22 10:15:37.266,card,ANON-0000-0000-0385,26.76,Special Brew 6
2024-07-22,2024-07-22 16:44:37.593,card,ANON-0000-0000-0396,30.17,Caramel Dream
2023-07-23,2023-07-23 08:12:56.229,card,ANON-0000-0000-0197,35.31,Caramel Dream
2025-07-23,2025-07-23 08:40:18.981,card,ANON-0000-0000-0395,22.17,Midnight Roast
2024-07-23,2024-07-23 08:44:53.816,card,ANON-0000-0000-0397,29.86,Special Brew 4
2025-07-23,2025-07-23 08:49:25.107,card,ANON-0000-0000-0398,34.93,Special Brew 7
2025-07-23,2025-07-23 08:51:10.365,card,ANON-0000-0000-0399,34.31,Caramel Dream
2023-07-23,2023-07-23 09:01:45.707,card,ANON-0000-0000-0375,21.14,Midnight Roast
2024-07-23,2024-07-23 10:03:36.492,card,ANON-0000-0000-0400,25.63,Special Brew 6
2025-07-23,2025-07-23 15:20:04.971,card,ANON-0000-0000-0401,30.88,Special Brew 2
2023-07-23,2023-07-23 15:21:01.280,card,ANON-0000-0000-0401,34.59,Caramel Dream
2025-07-23,2025-07-23 21:01:40.612,card,ANON-0000-0000-0009,35.67,Caramel Dream
2024-07-23,2024-07-23 21:23:13.501,card,ANON-0000-0000-0012,22.28,Midnight Roast
2024-07-23,2024-07-23 21:24:22.609,card,ANON-0000-0000-0012,25.39,Midnight Roast
2024-07-24,2024-07-24 09:16:09.814,card,ANON-0000-0000-0097,27.8,Special Brew 4
2023-07-24,2023-07-24 09:38:55.007,card,ANON-0000-0000-0385,27.58,Special Brew 5
2024-07-24,2024-07-24 09:54:37.456,card,ANON-0000-0000-0402,20.34,Urban Kick
2024-07-24,2024-07-24 11:43:53.121,card,ANON-0000-0000-0379,32.16,Velvet Cloud
2023-07-24,2023-07-24 13:55:13.821,card,ANON-0000-0000-0399,35.61,Caramel Dream
2023-07-24,2023-07-24 14:45:49.766,card,ANON-0000-0000-0012,16.62,Urban Kick
2024-07-24,2024-07-24 15:18:30.522,card,ANON-0000-0000-0009,32.12,Caramel Dream
2023-07-24,2023-07-24 19:15:05.678,card,ANON-0000-0000-0205,32.37,Velvet Cloud
2024-07-24,2024-07-24 19:16:59.779,card,ANON-0000-0000-0205,32.36,Velvet Cloud
2024-07-24,2024-07-24 21:17:36.797,card,ANON-0000-0000-0040,27.76,Special Brew 10
2023-07-24,2023-07-24 21:18:41.294,card,ANON-0000-0000-0040,21.01,Midnight Roast
2025-07-24,2025-07-24 21:25:17.493,card,ANON-0000-0000-0012,23.95,Midnight Roast
2023-07-25,2023-07-25 07:54:47.935,card,ANON-0000-0000-0012,20.48,Midnight Roast
2023-07-25,2023-07-25 08:49:18.428,card,ANON-0000-0000-0399,33.82,Caramel Dream
2023-07-25,2023-07-25 10:29:44.629,card,ANON-0000-0000-0385,30.88,Special Brew 9
2023-07-25,2023-07-25 11:26:04.701,card,ANON-0000-0000-0375,25.31,Midnight Roast
2025-07-25,2025-07-25 15:25:06.512,card,ANON-0000-0000-0403,31.03,Velvet Cloud
2023-07-25,2023-07-25 19:21:00.764,card,ANON-0000-0000-0257,32.87,Velvet Cloud
2025-07-25,2025-07-25 21:06:01.272,card,ANON-0000-0000-0404,25.61,Special Brew 9
2024-07-25,2024-07-25 21:06:50.002,card,ANON-0000-0000-0404,15.64,Urban Kick
2024-07-25,2024-07-25 22:38:51.330,card,ANON-0000-0000-0328,20.69,Special Brew 6
2024-07-25,2024-07-25 22:39:46.790,card,ANON-0000-0000-0405,34.51,Special Brew 7
2023-07-26,2023-07-26 08:33:01.273,card,ANON-0000-0000-0406,32.26,Caramel Dream
2024-07-26,2024-07-26 09:19:37.376,card,ANON-0000-0000-0097,30.15,Special Brew 7
2025-07-26,2025-07-26 09:20:34.344,card,ANON-0000-0000-0059,16.47,Urban Kick
2025-07-26,2025-07-26 09:33:11.511,card,ANON-0000-0000-0407,20.16,Special Brew 3
2024-07-26,2024-07-26 09:34:16.633,card,ANON-0000-0000-0407,25.97,Special Brew 7
2023-07-26,2023-07-26 09:59:07.867,card,ANON-0000-0000-0408,35.72,Caramel Dream
2023-07-26,2023-07-26 10:00:02.719,card,ANON-0000-0000-0408,33.93,Caramel Dream
2024-07-26,2024-07-26 11:47:13.855,card,ANON-0000-0000-0385,28.19,Special Brew 9
2024-07-26,2024-07-26 12:07:01.670,card,ANON-0000-0000-0379,28.31,Special Brew 10
2024-07-26,2024-07-26 12:28:08.044,card,ANON-0000-0000-0339,33.89,Velvet Cloud
2023-07-26,2023-07-26 12:29:17.708,card,ANON-0000-0000-0339,32.12,Velvet Cloud
2024-07-26,2024-07-26 13:09:56.138,card,ANON-0000-0000-0409,33.61,Caramel Dream
2023-07-26,2023-07-26 17:23:29.347,card,ANON-0000-0000-0410,21.76,Midnight Roast
2023-07-26,2023-07-26 17:58:29.217,card,ANON-0000-0000-0411,34.71,Velvet Cloud
2024-07-26,2024-07-26 21:15:09.612,card,ANON-0000-0000-0009,35.49,Caramel Dream
2024-07-26,2024-07-26 22:49:52.318,card,ANON-0000-0000-0412,26.88,Special Brew 3
2023-07-27,2023-07-27 09:09:16.457,card,ANON-0000-0000-0097,31.36,Velvet Cloud
2024-07-27,2024-07-27 11:55:31.381,card,ANON-0000-0000-0413,29.6,Special Brew 9
2025-07-27,2025-07-27 12:25:10.115,card,ANON-0000-0000-0059,29.07,Special Brew 8
2025-07-27,2025-07-27 12:26:13.159,card,ANON-0000-0000-0040,18.96,Urban Kick
2024-07-27,2024-07-27 12:33:23.070,card,ANON-0000-0000-0059,30.5,Special Brew 3
2025-07-27,2025-07-27 14:28:41.904,card,ANON-0000-0000-0225,20.05,Urban Kick
2023-07-27,2023-07-27 14:51:53.196,card,ANON-0000-0000-0077,33.94,Caramel Dream
2025-07-27,2025-07-27 17:02:33.358,card,ANON-0000-0000-0414,31.53,Velvet Cloud
2023-07-27,2023-07-27 17:03:39.112,card,ANON-0000-0000-0415,35.19,Velvet Cloud
2023-07-27,2023-07-27 17:09:00.424,card,ANON-0000-0000-0416,28.99,Special Brew 9
2025-07-27,2025-07-27 17:10:08.074,card,ANON-0000-0000-0416,28.45,Special Brew 2
2025-07-27,2025-07-27 20:55:20.175,card,ANON-0000-0000-0009,34.95,Caramel Dream
2024-07-27,2024-07-27 22:56:23.915,card,ANON-0000-0000-0417,35.46,Velvet Cloud
2023-07-28,2023-07-28 11:07:25.920,card,ANON-0000-0000-0012,15.47,Urban Kick
2024-07-28,2024-07-28 14:17:54.205,card,ANON-0000-0000-0276,26.84,Special Brew 8
2025-07-28,2025-07-28 14:18:52.196,card,ANON-0000-0000-0276,35.46,Caramel Dream
2023-07-29,2023-07-29 08:12:06.406,card,ANON-0000-0000-0418,30.7,Caramel Dream
2025-07-29,2025-07-29 09:04:47.972,card,ANON-0000-0000-0012,22.16,Midnight Roast
2024-07-29,2024-07-29 09:15:46.155,card,ANON-0000-0000-0097,26.69,Special Brew 5
2025-07-29,2025-07-29 09:19:44.082,card,ANON-0000-0000-0003,21.71,Midnight Roast
2025-07-29,2025-07-29 09:51:24.747,card,ANON-0000-0000-0419,25.15,Special Brew 6
2025-07-29,2025-07-29 09:58:29.639,card,ANON-0000-0000-0420,32.87,Velvet Cloud
2024-07-29,2024-07-29 10:43:43.961,card,ANON-0000-0000-0421,32.31,Choco Bliss
2024-07-29,2024-07-29 10:44:55.846,card,ANON-0000-0000-0421,35.05,Choco Bliss
2024-07-29,2024-07-29 19:06:31.131,card,ANON-0000-0000-0422,32.14,Velvet Cloud
2023-07-29,2023-07-29 19:30:16.319,card,ANON-0000-0000-0099,25.86,Midnight Roast
2025-07-29,2025-07-29 21:57:34.419,card,ANON-0000-0000-0328,31.78,Special Brew 9
2023-07-30,2023-07-30 07:41:10.945,card,ANON-0000-0000-0423,27.86,Special Brew 10
2024-07-30,2024-07-30 08:05:07.216,card,ANON-0000-0000-0424,22.69,Special Brew 8
2024-07-30,2024-07-30 08:20:51.115,card,ANON-0000-0000-0425,30.63,Velvet Cloud
2025-07-30,2025-07-30 09:13:43.217,card,ANON-0000-0000-0097,24.96,Special Brew 7
2023-07-30,2023-07-30 10:17:11.147,card,ANON-0000-0000-0141,22.54,Special Brew 3
2025-07-30,2025-07-30 10:19:34.213,card,ANON-0000-0000-0276,25.46,Special Brew 6
2025-07-30,2025-07-30 10:23:20.120,card,ANON-0000-0000-0250,31.77,Caramel Dream
2024-07-30,2024-07-30 11:12:07.359,card,ANON-0000-0000-0426,20.22,Midnight Roast
2024-07-30,2024-07-30 11:13:16.218,card,ANON-0000-0000-0426,20.4,Urban Kick
2025-07-30,2025-07-30 11:14:41.678,card,ANON-0000-0000-0427,30.82,Special Brew 4
2024-07-30,2024-07-30 11:16:01.630,card,ANON-0000-0000-0428,26.21,Special Brew 8
2025-07-30,2025-07-30 11:30:34.737,card,ANON-0000-0000-0429,25.59,Special Brew 6
2025-07-30,2025-07-30 11:31:40.809,card,ANON-0000-0000-0430,30.33,Special Brew 10
2024-07-30,2024-07-30 12:08:07.508,card,ANON-0000-0000-0431,35.03,Caramel Dream
2023-07-30,2023-07-30 15:16:09.628,card,ANON-0000-0000-0432,26.02,Special Brew 5
2024-07-30,2024-07-30 16:08:52.876,card,ANON-0000-0000-0433,20.36,Special Brew 9
2025-07-30,2025-07-30 16:09:43.627,card,ANON-0000-0000-0433,28.24,Special Brew 7
2023-07-30,2023-07-30 20:24:19.874,card,ANON-0000-0000-0434,20.24,Urban Kick
2023-07-30,2023-07-30 20:53:51.866,card,ANON-0000-0000-0097,29.41,Special Brew 9
2023-07-30,2023-07-30 20:54:46.316,card,ANON-0000-0000-0097,25.44,Special Brew 6
2025-07-30,2025-07-30 20:57:02.324,card,ANON-0000-0000-0347,30.83,Special Brew 4
2025-07-30,2025-07-30 21:33:19.198,card,ANON-0000-0000-0435,34.46,Caramel Dream
2024-07-30,2024-07-30 22:15:21.484,card,ANON-0000-0000-0436,22.74,Midnight Roast
2025-07-30,2025-07-30 22:16:19.260,card,ANON-0000-0000-0436,34.94,Velvet Cloud
2023-07-31,2023-07-31 07:59:52.098,card,ANON-0000-0000-0423,28.35,Special Brew 6
2023-07-31,2023-07-31 08:37:41.943,card,ANON-0000-0000-0437,28.56,Special Brew 8
2025-07-31,2025-07-31 08:38:38.236,card,ANON-0000-0000-0437,27.69,Special Brew 3
2024-07-31,2024-07-31 09:54:45.315,card,ANON-0000-0000-0388,25.04,Midnight Roast
2025-07-31,2025-07-31 09:55:45.142,card,ANON-0000-0000-0388,20.24,Midnight Roast
2025-07-31,2025-07-31 09:58:15.863,card,ANON-0000-0000-0276,29.51,Special Brew 5
2025-07-31,2025-07-31 13:11:42.609,card,ANON-0000-0000-0384,34.85,Special Brew 8
2023-07-31,2023-07-31 13:14:00.286,card,ANON-0000-0000-0384,33.58,Caramel Dream
2023-07-31,2023-07-31 13:24:49.437,card,ANON-0000-0000-0438,25.27,Special Brew 2
2024-07-31,2024-07-31 17:48:06.787,card,ANON-0000-0000-0439,23.16,Special Brew 8
2023-07-31,2023-07-31 18:04:14.972,card,ANON-0000-0000-0440,32.99,Caramel Dream
2023-07-31,2023-07-31 19:22:38.883,card,ANON-0000-0000-0441,21.78,Special Brew 8
2023-07-31,2023-07-31 19:28:45.141,card,ANON-0000-0000-0009,30.34,Caramel Dream
2025-07-31,2025-07-31 20:46:42.418,card,ANON-0000-0000-0442,33.71,Special Brew 2
2025-07-31,2025-07-31 20:50:07.411,card,ANON-0000-0000-0443,25.84,Special Brew 9
2024-07-31,2024-07-31 20:51:10.383,card,ANON-0000-0000-0443,32.46,Caramel Dream
2025-07-31,2025-07-31 20:52:14.802,card,ANON-0000-0000-0153,33.09,Velvet Cloud
2024-07-31,2024-07-31 20:53:35.077,card,ANON-0000-0000-0443,22.59,Special Brew 5
2023-07-31,2023-07-31 20:59:25.013,card,ANON-0000-0000-0040,30.54,Special Brew 1
2023-07-31,2023-07-31 21:26:26.000,card,ANON-0000-0000-0444,34.57,Caramel Dream
2024-07-31,2024-07-31 21:54:11.824,card,ANON-0000-0000-0445,32.98,Caramel Dream
2025-07-31,2025-07-31 21:55:16.570,card,ANON-0000-0000-0446,32.38,Caramel Dream
2025-08-01,2025-08-01 07:31:00.085,card,ANON-0000-0000-0423,26.41,Special Brew 10
2023-08-01,2023-08-01 09:25:20.060,card,ANON-0000-0000-0276,25.45,Special Brew 7
2023-08-01,2023-08-01 11:04:14.067,card,ANON-0000-0000-0097,30.78,Special Brew 10
2024-08-01,2024-08-01 11:22:46.369,card,ANON-0000-0000-0447,28.88,Special Brew 7
2023-08-01,2023-08-01 13:22:46.601,card,ANON-0000-0000-0448,20.13,Special Brew 7
2024-08-01,2024-08-01 13:23:37.314,card,ANON-0000-0000-0448,29.98,Velvet Cloud
2025-08-01,2025-08-01 13:49:07.265,card,ANON-0000-0000-0449,30.62,Velvet Cloud
2023-08-01,2023-08-01 15:43:43.820,card,ANON-0000-0000-0423,29.09,Special Brew 9
2024-08-01,2024-08-01 16:24:00.663,card,ANON-0000-0000-0450,25.23,Special Brew 10
2025-08-01,2025-08-01 16:26:07.331,card,ANON-0000-0000-0450,24.66,Midnight Roast
2023-08-01,2023-08-01 17:23:35.238,card,ANON-0000-0000-0451,21.74,Midnight Roast
2023-08-01,2023-08-01 20:41:28.118,card,ANON-0000-0000-0452,35.07,Velvet Cloud
2023-08-02,2023-08-02 09:01:54.165,card,ANON-0000-0000-0453,30.63,Special Brew 3
2023-08-02,2023-08-02 09:35:02.899,card,ANON-0000-0000-0097,27.98,Special Brew 7
2023-08-02,2023-08-02 11:09:19.465,card,ANON-0000-0000-0141,23.25,Special Brew 9
2024-08-02,2024-08-02 18:08:35.282,card,ANON-0000-0000-0454,30.58,Special Brew 6
2023-08-02,2023-08-02 21:23:04.359,card,ANON-0000-0000-0009,31.53,Caramel Dream
2025-08-03,2025-08-03 08:53:46.651,card,ANON-0000-0000-0097,28.14,Special Brew 1
2025-08-03,2025-08-03 09:37:19.213,card,ANON-0000-0000-0401,30.4,Special Brew 4
2023-08-03,2023-08-03 09:38:41.010,card,ANON-0000-0000-0401,29.23,Special Brew 3
2024-08-03,2024-08-03 10:12:25.650,card,ANON-0000-0000-0304,26.63,Special Brew 10
2023-08-03,2023-08-03 11:20:26.571,card,ANON-0000-0000-0455,23.64,Special Brew 2
2023-08-03,2023-08-03 11:21:22.000,card,ANON-0000-0000-0455,23.24,Special Brew 8
2023-08-03,2023-08-03 11:56:36.628,card,ANON-0000-0000-0040,19.3,Urban Kick
2023-08-03,2023-08-03 11:57:31.273,card,ANON-0000-0000-0040,28.52,Special Brew 6
2025-08-03,2025-08-03 12:03:35.777,card,ANON-0000-0000-0040,25.08,Special Brew 7
2025-08-03,2025-08-03 16:53:59.927,card,ANON-0000-0000-0322,26.84,Special Brew 3
2024-08-03,2024-08-03 18:38:42.026,card,ANON-0000-0000-0456,34.56,Velvet Cloud
2025-08-03,2025-08-03 21:30:48.958,card,ANON-0000-0000-0457,34.12,Caramel Dream
2023-08-03,2023-08-03 21:33:06.265,card,ANON-0000-0000-0457,33.48,Caramel Dream
2023-08-04,2023-08-04 08:18:37.314,card,ANON-0000-0000-0458,35.64,Velvet Cloud
2023-08-04,2023-08-04 10:37:51.103,card,ANON-0000-0000-0040,28.58,Special Brew 8
2024-08-04,2024-08-04 11:50:54.603,card,ANON-0000-0000-0258,32.2,Velvet Cloud
2025-08-04,2025-08-04 11:52:33.017,card,ANON-0000-0000-0258,27.58,Special Brew 2
2025-08-04,2025-08-04 15:33:52.137,card,ANON-0000-0000-0268,31.18,Velvet Cloud
2025-08-04,2025-08-04 15:35:05.906,card,ANON-0000-0000-0268,33.56,Velvet Cloud
2025-08-05,2025-08-05 08:50:05.753,card,ANON-0000-0000-0459,24.64,Special Brew 7
2023-08-05,2023-08-05 09:19:19.176,card,ANON-0000-0000-0097,25.0,Special Brew 2
2023-08-05,2023-08-05 11:20:47.444,card,ANON-0000-0000-0375,22.87,Special Brew 7
2024-08-05,2024-08-05 13:45:22.454,card,ANON-0000-0000-0460,33.53,Velvet Cloud
2023-08-05,2023-08-05 16:05:57.738,card,ANON-0000-0000-0461,32.82,Caramel Dream
2024-08-05,2024-08-05 16:07:18.837,card,ANON-0000-0000-0461,30.88,Caramel Dream
2023-08-05,2023-08-05 17:44:24.506,card,ANON-0000-0000-0462,34.41,Caramel Dream
2025-08-05,2025-08-05 17:45:32.117,card,ANON-0000-0000-0462,25.26,Special Brew 9
2023-08-05,2023-08-05 19:20:02.677,card,ANON-0000-0000-0019,32.49,Caramel Dream
2024-08-05,2024-08-05 19:34:51.484,card,ANON-0000-0000-0009,34.26,Caramel Dream
2024-08-05,2024-08-05 20:49:30.945,card,ANON-0000-0000-0463,31.43,Special Brew 10
2025-08-05,2025-08-05 20:50:21.919,card,ANON-0000-0000-0463,33.09,Special Brew 9
2024-08-05,2024-08-05 22:43:48.193,card,ANON-0000-0000-0464,29.23,Special Brew 4
2023-08-06,2023-08-06 10:21:03.320,card,ANON-0000-0000-0375,25.16,Special Brew 2
2024-08-06,2024-08-06 10:32:32.335,card,ANON-0000-0000-0465,31.41,Choco Bliss
2025-08-06,2025-08-06 17:40:49.201,card,ANON-0000-0000-0466,33.3,Velvet Cloud
2025-08-06,2025-08-06 17:42:52.700,card,ANON-0000-0000-0466,35.61,Caramel Dream
2025-08-06,2025-08-06 17:44:05.067,card,ANON-0000-0000-0466,30.71,Special Brew 5
2024-08-06,2024-08-06 19:04:04.544,card,ANON-0000-0000-0019,33.72,Caramel Dream
2025-08-06,2025-08-06 19:05:23.110,card,ANON-0000-0000-0467,30.91,Special Brew 3
2023-08-06,2023-08-06 20:04:27.133,card,ANON-0000-0000-0468,34.96,Caramel Dream
2025-08-07,2025-08-07 08:55:48.455,card,ANON-0000-0000-0453,29.79,Special Brew 2
2023-08-07,2023-08-07 12:12:26.800,card,ANON-0000-0000-0003,20.37,Midnight Roast
2025-08-07,2025-08-07 12:13:40.664,card,ANON-0000-0000-0003,24.98,Midnight Roast
2023-08-07,2023-08-07 13:11:16.155,card,ANON-0000-0000-0469,20.91,Urban Kick
2024-08-07,2024-08-07 16:19:01.657,card,ANON-0000-0000-0470,25.0,Midnight Roast
2023-08-07,2023-08-07 19:36:22.739,card,ANON-0000-0000-0009,31.92,Caramel Dream
2024-08-07,2024-08-07 20:40:09.281,card,ANON-0000-0000-0442,30.19,Special Brew 5
2025-08-07,2025-08-07 21:18:11.990,card,ANON-0000-0000-0328,32.74,Velvet Cloud
2024-08-07,2024-08-07 22:28:56.686,card,ANON-0000-0000-0471,33.81,Caramel Dream
2023-08-07,2023-08-07 22:32:15.971,card,ANON-0000-0000-0472,34.12,Caramel Dream
2025-08-08,2025-08-08 08:46:36.204,card,ANON-0000-0000-0141,15.64,Urban Kick
2024-08-08,2024-08-08 08:47:28.686,card,ANON-0000-0000-0141,22.68,Special Brew 2
2024-08-08,2024-08-08 12:27:05.373,card,ANON-0000-0000-0420,30.25,Special Brew 6
2023-08-08,2023-08-08 12:43:19.558,card,ANON-0000-0000-0141,25.79,Special Brew 3
2024-08-08,2024-08-08 12:44:14.953,card,ANON-0000-0000-0141,22.3,Special Brew 10
2023-08-08,2023-08-08 16:57:53.266,card,ANON-0000-0000-0473,32.05,Velvet Cloud
2024-08-08,2024-08-08 17:17:51.749,card,ANON-0000-0000-0474,31.48,Velvet Cloud
